eb109457-0be6-4ba1-9f36-962ec453840c,c316798e-961b-47f2-aa7a-24ba2ece5186,KABUPATEN BENGKULU SELATAN,51
a5a7e6d8-d66e-4048-8787-5d1f7f7907f0,c316798e-961b-47f2-aa7a-24ba2ece5186,KABUPATEN BENGKULU UTARA,53
ff2bf0ea-a61b-443b-aafd-9c1e30094c40,c316798e-961b-47f2-aa7a-24ba2ece5186,KABUPATEN MUKO MUKO,253
218780a5-d765-4430-9488-e354415aa656,c316798e-961b-47f2-aa7a-24ba2ece5186,KABUPATEN SELUMA,336
da7ba622-ce79-4c15-bbe2-f402e3f75564,c316798e-961b-47f2-aa7a-24ba2ece5186,KABUPATEN KAUR,143
675b2546-5fca-45b1-b395-2fe9dafe87c1,c316798e-961b-47f2-aa7a-24ba2ece5186,KABUPATEN REJANG LEBONG,322
734ad9cb-558d-4fc4-86ae-8532a9a8333e,c316798e-961b-47f2-aa7a-24ba2ece5186,KABUPATEN KEPAHIANG,149
85cfc867-fee3-46e1-8ef5-fc6c1f67dafa,c316798e-961b-47f2-aa7a-24ba2ece5186,KABUPATEN LEBONG,198
014522dc-f505-4f15-9768-60a5217513f5,0e31c03c-7f72-4f89-a09e-0c08f66bbb83,KOTA BANDUNG,422
b15e939a-6d01-4e4d-8109-230b5a51ba8d,0e31c03c-7f72-4f89-a09e-0c08f66bbb83,KABUPATEN BANDUNG,18
1dc910f6-e8cc-40ab-b3de-82000cef825d,0e31c03c-7f72-4f89-a09e-0c08f66bbb83,KOTA CIMAHI,438
49584d41-4a3e-48e6-b62a-38649f27e4cb,0e31c03c-7f72-4f89-a09e-0c08f66bbb83,KABUPATEN BANDUNG BARAT,19
5c0f50fd-a9d8-43a5-8838-e3e47bb4482f,0e31c03c-7f72-4f89-a09e-0c08f66bbb83,KABUPATEN PURWAKARTA,319
81a8a730-652b-4912-8232-e322052a92d9,0e31c03c-7f72-4f89-a09e-0c08f66bbb83,KABUPATEN SUBANG,361
664d3a25-0a08-4191-b6e9-e151220a6030,0e31c03c-7f72-4f89-a09e-0c08f66bbb83,KABUPATEN KARAWANG,139
d1468bfa-bfb1-4166-aaf4-78276d1f1a0e,7c3abddf-f985-4138-8cf8-5e0471d5fbfa,KOTA SERANG,492
3eb0ffbc-e4e2-458a-bc0d-99b8658fa136,7c3abddf-f985-4138-8cf8-5e0471d5fbfa,KABUPATEN SERANG,340
188dd2d3-b798-43b9-88dc-7565cdf31eb5,7c3abddf-f985-4138-8cf8-5e0471d5fbfa,KABUPATEN PANDEGLANG,284
98f67454-d881-4b33-8f42-860f5c4ce4b6,7c3abddf-f985-4138-8cf8-5e0471d5fbfa,KABUPATEN LEBAK,197
27c6dfea-abf1-4e39-b50f-71261e9a015f,7c3abddf-f985-4138-8cf8-5e0471d5fbfa,KOTA CILEGON,437
b8b17bd1-a257-4204-99c9-6421f939d5e0,0e31c03c-7f72-4f89-a09e-0c08f66bbb83,KOTA SUKABUMI,498
012882bb-681a-4de2-b225-8f585c4cec39,0e31c03c-7f72-4f89-a09e-0c08f66bbb83,KABUPATEN CIANJUR,87
8796f174-0a70-458c-9ba2-570339ebee11,0e31c03c-7f72-4f89-a09e-0c08f66bbb83,KABUPATEN SUKABUMI,362
bd958a66-40ec-46a0-abf4-d175a376be4c,0e31c03c-7f72-4f89-a09e-0c08f66bbb83,KABUPATEN GARUT,103
817ac3cb-9012-4ea6-b1b3-f9fec0172cb2,0e31c03c-7f72-4f89-a09e-0c08f66bbb83,KOTA CIREBON,439
dbb80e2d-8ae9-4781-891b-d39f6f8c0788,0e31c03c-7f72-4f89-a09e-0c08f66bbb83,KABUPATEN INDRAMAYU,124
7672d2ca-d328-4d66-88dc-b9f979d03d78,0e31c03c-7f72-4f89-a09e-0c08f66bbb83,KABUPATEN SUMEDANG,371
bb6dfa59-dd70-4ef6-bddd-1cfeb7c22e00,0e31c03c-7f72-4f89-a09e-0c08f66bbb83,KABUPATEN MAJALENGKA,214
9ec8a062-142b-4eb1-8f62-fd0d52ad13af,0e31c03c-7f72-4f89-a09e-0c08f66bbb83,KABUPATEN KUNINGAN,178
1b15490e-7101-4873-81f9-961b3236498a,0e31c03c-7f72-4f89-a09e-0c08f66bbb83,KABUPATEN CIREBON,89
bb51ee1e-df5f-4e0c-8e8a-f405f6e752e7,0e31c03c-7f72-4f89-a09e-0c08f66bbb83,KOTA TASIKMALAYA,507
e5c9b570-bbe9-41c3-91e8-120ca4e2163c,0e31c03c-7f72-4f89-a09e-0c08f66bbb83,KABUPATEN CIAMIS,86
0322c522-97ff-4b9c-84ed-e4ba1915434f,0e31c03c-7f72-4f89-a09e-0c08f66bbb83,KOTA BANJAR,423
0e3f5d61-4637-4ce8-8c9e-a5129e53a570,0e31c03c-7f72-4f89-a09e-0c08f66bbb83,KABUPATEN TASIKMALAYA,391
988d4f20-dd89-4142-b56b-11b701deb824,0e31c03c-7f72-4f89-a09e-0c08f66bbb83,KABUPATEN PANGANDARAN,285
a6dc4919-a7e0-43bf-b707-62cd4ed79723,b1be0508-bbe5-4a2d-a3c5-8ab60f6ada01,KOTA SEMARANG,491
63363abf-30f7-49a7-9bec-2fac0e9c1598,b1be0508-bbe5-4a2d-a3c5-8ab60f6ada01,KABUPATEN SEMARANG,337
eec7683a-5fe4-41a7-927b-b57a2bcad324,b1be0508-bbe5-4a2d-a3c5-8ab60f6ada01,KOTA SALATIGA,488
